"","OR","SE","upper","lower","Exposure"
"1",0.98673690117977,0.0642121214476796,1.11907664234176,0.870047390241667,"Diastolic blood pressure"
"2",0.94396480326108,0.0719145625734958,1.08685276092261,0.819862249822425,"Systolic blood pressure"
